583,4377690.030,438926.005,17.862
584,4377689.949,438924.796,17.888
585,4377689.981,438923.558,17.934
586,4377690.194,438922.317,17.848
587,4377690.506,438921.158,17.872
588,4377690.670,438919.863,17.882
589,4377690.810,438918.657,17.928
590,4377690.756,438917.578,17.872
591,4377690.820,438916.358,17.878
592,4377690.788,438915.124,17.924
593,4377690.819,438913.830,17.919
594,4377690.882,438912.584,17.931
595,4377691.085,438911.451,17.898
596,4377691.038,438910.350,17.978
597,4377690.946,438909.280,17.970
598,4377690.503,438908.235,17.977
599,4377689.962,438907.285,17.968
600,4377689.662,438906.302,17.936
601,4377689.932,438905.152,17.972
602,4377690.066,438903.958,17.963
603,4377690.270,438902.666,17.952
604,4377690.567,438901.481,17.922
605,4377691.239,438900.537,18.220
606,4377691.743,438899.445,18.015
607,4377692.073,438898.236,17.943
608,4377692.197,438897.076,17.933
609,4377692.411,438895.892,17.926
610,4377692.795,438894.668,17.955
611,4377693.042,438893.483,17.955
612,4377693.337,438892.256,17.904
613,4377693.438,438891.160,17.939
614,4377693.464,438889.886,17.934
615,4377693.664,438888.534,17.916
616,4377693.749,438887.404,17.911
617,4377693.750,438886.211,17.920
618,4377693.481,438885.129,17.945
619,4377692.658,438884.364,17.936
620,4377691.731,438883.749,17.867
621,4377691.085,438882.836,17.878
622,4377690.555,438881.882,17.932
623,4377690.287,438880.658,17.906
624,4377690.266,438879.461,17.930
625,4377690.254,438878.328,17.912
626,4377690.242,438877.060,17.927
627,4377690.102,438875.816,17.883
628,4377690.140,438874.610,17.887
629,4377690.182,438873.483,17.948
630,4377690.317,438872.315,17.938
631,4377690.333,438871.210,17.910
632,4377690.333,438869.906,17.885
633,4377690.394,438868.665,17.930
634,4377690.399,438867.426,17.926
635,4377690.554,438866.359,17.874
636,4377691.112,438865.486,17.930
637,4377691.880,438864.686,18.009
638,4377692.422,438863.748,17.938
639,4377692.940,438862.721,17.927
640,4377693.350,438861.527,17.952
641,4377693.423,438860.253,17.952
642,4377693.530,438859.043,17.936
643,4377693.609,438857.794,17.932
644,4377693.229,438856.619,17.986
645,4377692.326,438855.894,17.971
646,4377691.334,438855.417,17.948
647,4377690.547,438854.795,17.933
648,4377689.840,438853.764,17.955
649,4377689.312,438852.745,18.002
650,4377688.681,438851.661,17.946
651,4377688.186,438850.496,17.921
652,4377687.785,438849.409,17.973
653,4377687.691,438846.937,17.910
654,4377687.691,438846.937,17.910
655,4377687.490,438844.698,17.906
656,4377687.370,438843.789,17.917
657,4377687.370,438843.789,17.917
658,4377687.267,438841.679,18.003
659,4377687.234,438840.421,18.020
660,4377687.432,438839.154,17.925
661,4377687.499,438837.945,17.871
662,4377687.388,438836.816,17.848
663,4377687.323,438835.550,17.925
664,4377687.402,438834.239,17.910
665,4377687.604,438832.897,17.884
666,4377687.601,438831.683,17.846
667,4377687.484,438830.462,17.890
668,4377687.443,438829.193,17.904
669,4377687.402,438827.952,17.887
670,4377687.340,438826.620,17.831
671,4377687.364,438825.315,18.031
672,4377687.293,438824.048,17.979
673,4377687.191,438822.876,17.944
674,4377687.181,438821.559,17.952
675,4377687.192,438820.420,18.013
676,4377687.237,438819.318,18.041
677,4377686.942,438818.074,17.978
678,4377686.343,438817.040,17.955
679,4377685.773,438815.895,17.931
680,4377685.310,438814.799,18.023
681,4377684.907,438813.570,18.010
682,4377684.503,438812.423,17.987
683,4377683.979,438811.292,17.987
684,4377683.449,438810.104,17.984
685,4377683.093,438808.868,18.014
686,4377682.836,438807.638,17.942
687,4377682.448,438806.304,17.984
688,4377682.181,438804.984,17.940
689,4377682.012,438803.691,17.943
690,4377681.842,438802.442,17.922
691,4377681.795,438801.232,17.929
692,4377682.060,438800.014,17.940
693,4377682.596,438798.914,17.972
694,4377682.931,438797.842,17.926
695,4377683.285,438796.640,17.934
696,4377683.614,438795.460,17.944
697,4377683.752,438794.269,17.959
698,4377683.776,438793.141,18.008
699,4377683.920,438791.906,17.959
700,4377684.106,438790.647,17.928
701,4377684.191,438789.389,17.955
702,4377684.243,438788.224,17.907
703,4377684.422,438786.915,17.888
704,4377684.755,438785.747,17.881
705,4377685.065,438784.580,17.887
706,4377685.164,438783.362,17.878
707,4377685.168,438782.273,17.938
708,4377684.981,438781.140,17.927
709,4377684.835,438779.959,17.878
710,4377684.721,438778.759,17.918
711,4377684.480,438777.655,17.977
712,4377684.366,438776.592,18.010
713,4377684.561,438775.685,17.993
714,4377684.278,438774.812,17.980
715,4377683.568,438774.076,17.957
716,4377682.742,438773.228,18.008
717,4377681.996,438772.300,17.993
718,4377681.730,438771.134,18.031
719,4377681.948,438770.087,18.037
720,4377682.281,438769.099,18.018
721,4377682.866,438768.015,17.985
722,4377683.474,438767.029,17.968
723,4377684.353,438766.278,17.998
724,4377685.281,438765.515,17.990
725,4377685.645,438764.687,17.974
726,4377685.591,438763.807,17.948
727,4377684.945,438763.052,18.000
728,4377683.976,438762.598,18.045
729,4377682.835,438762.254,18.088
730,4377681.511,438762.052,18.214
731,4377680.200,438761.693,18.127
732,4377679.201,438760.952,18.072
733,4377678.537,438759.763,18.070
734,4377678.207,438758.421,18.078
735,4377678.197,438757.059,18.102
736,4377678.170,438755.679,18.066
737,4377678.051,438754.400,18.059
738,4377677.960,438753.104,18.106
739,4377678.041,438751.718,18.100
740,4377678.427,438750.472,18.113
741,4377678.944,438749.376,18.032
742,4377679.457,438748.315,18.029
743,4377679.768,438747.252,18.099
744,4377679.870,438746.288,18.070
745,4377679.890,438745.110,18.055
746,4377679.561,438743.841,18.063
747,4377679.310,438742.590,18.123
748,4377679.156,438741.254,18.077
749,4377679.087,438739.906,18.095
750,4377678.923,438738.630,18.128
751,4377678.697,438737.410,18.142
752,4377678.533,438736.077,18.118
753,4377678.293,438734.743,18.106
754,4377678.284,438733.312,18.126
755,4377678.381,438732.231,18.195
756,4377678.247,438731.017,18.188
757,4377677.993,438729.494,18.190
758,4377677.980,438728.064,18.206
759,4377678.207,438726.622,18.174
760,4377678.415,438725.266,18.203
761,4377678.690,438724.050,18.221
762,4377678.946,438722.848,18.211
763,4377679.049,438721.628,18.215
764,4377678.985,438720.378,18.205
765,4377678.907,438719.088,18.166
766,4377679.019,438717.820,18.249
767,4377679.249,438716.620,18.184
768,4377679.414,438715.522,18.176
769,4377679.359,438714.376,18.179
770,4377679.185,438713.175,18.175
771,4377679.299,438711.972,18.223
772,4377680.030,438710.957,18.260
